INPUT:id	INPUT:text	OUTPUT:source	GOLDEN:source	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
16	#МЧС #МЧСРОССИИ<br><br>На заседание рабочей группы Правительственной комиссии по предупреждению и ликвидации ЧС Владимир Пучков дал указание направить дополнительные силы спасателей в пострадавший от дождевого паводка Приморский край.<br><br>http://www.mchs.gov.ru/dop/info/smi/news/item/33275430/	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64b54b7e0182024c536	00014d91e8--603bd64b54b7e0182024c536	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2021-02-28T17:43:39.573
17	Сергей #Шойгу подвел итоги учения #Запад2017, подчеркнув, что цели учения достигнуты, вооружённые силы России и Белоруссии показали высокую эффективность в обеспечении военной безопасности Союзного государства <br> <br>На совещании, посвященном подведению итогов учения «Запад-2017», Министр обороны РФ обратил особое внимание на его беспрецедентность по степени своей открытости. Его освещали 548 российских и иностранных журналистов, было опубликовано около 16 тыс. материалов, причем более 5 тыс. из них – за рубежом. С информацией о ходе учения, размещённой Минобороны России в Интернете, ознакомилось почти 12,5 млн человек. <br> <br>Глава военного ведомства ещё раз подчеркнул, что замысел учения, разработанный генеральными штабами вооружённых сил России и Белоруссии, носил сугубо оборонительный характер. <br> <br>«В ходе манёвров особое внимание уделялось вопросам совершенствования оперативной совместимости штабов различных уровней при планировании действий соединений и воинских частей Объединённым командованием Региональной группировки войск», - сказал Сергей Шойгу. <br> <br>Особенностью учения стало создание в короткие сроки группировки войск на основе боеготовых в мирное время воинских формирований, которые обладают высокой мобильностью и способностью к ведению автономных боевых действий. Как подчеркнул Сергей Шойгу, проверка боеспособности развёрнутой группировки проводилась войсками обозначения противника, подготовленными с учётом всестороннего анализа тактики бандформирований «Исламского государства» в Сирии. <br> <br>«Цели учения «Запад-2017» достигнуты», – подчеркнул Министр обороны, – вооружённые силы России и Белоруссии показали высокую эффективность в обеспечении военной безопасности Союзного государства. Полученный опыт будет учтён при планировании мероприятий оперативной подготовки на предстоящий учебный год». <br> <br>К учению привлекались органы военного управления и войска Западного военного округа, соединения и воинские части других военных округов и вооружённых сил Республики Беларусь, федеральные органы исполнительной власти. Всего было задействовано 12,7 тыс. военнослужащих, до 680 единиц вооружения и военной техники, около 70 самолётов и вертолётов, десять кораблей.	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64b54b7e0182024c536	00014d91e8--603bd64b54b7e0182024c536	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2021-02-28T17:43:39.573
18	Вышел новый номер газеты «Петровка, 38» от 08 августа 2017 года. <br><br>#МВДРоссии #Петровка38 #полиция #новости #сми #газета	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64b54b7e0182024c536	00014d91e8--603bd64b54b7e0182024c536	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2021-02-28T17:43:39.573
19	Новости почтовой авиации: рейс Москва-Петропавловск-Камчатский стал еженедельным! Это позволит совершать доставку почты для жителей Камчатки максимально быстро, что особенно актуально в пиковый период.<br><br>Также совершаются рейсы в Хабаровск, Певек, Анадырь, Норильск и в страны Юго-Восточной Азии. Воздушные суда Почты России могут перевозить до 30 тонн почты на расстояние до 3800 километров.<br><br>Наш авиапарк оформлен в фирменном цветовом стиле. Каждый из самолётов имеет собственное имя – «Петр I» и «Екатерина II» – в честь государственных деятелей, которые внесли особый вклад в развитие российской почтовой связи.<br><br>#ПочтаРоссии #самолеты	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64b54b7e0182024c536	00014d91e8--603bd64b54b7e0182024c536	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2021-02-28T17:43:39.573
									
560	#БудниМЧС <br><br>Хорошей недели! <br>Фото: Алевтина Шашкина	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
561	Океанографическое исследовательское судно ВМФ России «Адмирал Владимирский» совершит экспедицию в Индийский океан <br> <br>Поход, который пройдет под эгидой Межправительственной океанографической комиссией ЮНЕСКО, продлится около 6 месяцев. Его цель - гидрометеорологические наблюдения и работы для корректирования морских навигационных карт. <br> <br>Маршрут судна пролегает через Балтийское, Северное, Средиземное и Красное моря. #Минобороны #ВМФ #Океанография #Экспедиция #ЮНЕСКО	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
562	Новости из Петербурга! Сегодня, в день векового юбилея поднятия Андреевского флага на борту ледокола «Красин», Почта России проведет церемонию торжественного гашения почтовой марки, посвященной легендарному арктическому ледоколу. Много лет «Красин» был самым мощным арктическим ледоколом в мире, а также знаменит своими спасательными операциями.<br><br>На марке изображен ледокол на фоне северного сияния. Номинал марки - 24 рубля, а тираж - 406 тысяч экземпляров. В церемонии торжественного гашения примут участие заместитель директора по операционному управлению макрорегиона Северо-Запад Почты России Сергей Пилькевич, генеральный директор Музея Мирового океана Светлана Сивкова, директор филиала Музея Мирового океана «Ледокол «Красин» Николай Буров и капитан НИС «Красин» (1972 – 1975) Ростислав Гайдовский.<br><br>Оттиск гашения первого дня можно поставить на главпочтамтах Москвы и Санкт-Петербурга, успейте и вы!<br><br>Полный текст новости: https://www.pochta.ru/news-list/item/827096023<br><br>#ПочтаРоссии #марки #филателия	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
563	#БудниМЧС<br><br>Вертолет КА-32 в аэропорту «Южный» в городе Ростов-на-Дону<br>Фото: Марина Лысцева	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
564	Обучение курсантов вождению автомобилей «КамАЗ» при помощи современных компьютерных тренажеров-симуляторов <br><br>#Минобороны #Курсанты #Образование	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
565	Немецкая художница и блогер Марион Бокельман создала проект под названием «Почтовые люди». Это целая серия открыток, на которых объединены марки с портретами и коллаж на самой карточке. Марион подбирает подходящую марку, представляет, как будет выглядеть конечный результат, рисует открытку и на место головы приклеивает марку. В своем блоге она призывает подписчиков присоединяться к проекту и обмениваться тематическими карточками.<br><br>#почтавискусстве #марки #октрытка #сделайсам #DIY	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
566	В районе Ясенево сотрудники полиции изъяли около 4,5 кг гашиша <br> <br>«В ходе проверки оперативной информации сотрудниками уголовного розыска ОМВД России по району Ясенево совместно с сотрудниками ГУНК МВД России на улице Рокотова задержан мужчина, подозреваемый в приготовлении к сбыту наркотических веществ», – сообщил начальник Управления информации и общественных связей ГУ МВД России по г. Москве Александр Князев. <br> <br>В ходе личного досмотра у 31-летнего уроженца Алтайского края было обнаружено несколько плиток спрессованного вещества растительного происхождения. Исследованием установлено, что данное вещество является наркотическим – гашиш, общей массой свыше 420 граммов. <br> <br>В ходе обыска в квартире задержанного, расположенной на Литовском бульваре, полицейские обнаружили и изъяли большое количество плиток спрессованного вещества растительного происхождения. Установлено, что изъятый материал также является гашишем общей массой около 4 килограммов. <br> <br>Следствием ОМВД России по району Ясенево возбуждено уголовное дело по признакам преступления, предусмотренного ст. 30 УК РФ «Приготовление к преступлению или покушение на преступление» и ст. 228.1 УК РФ «Незаконные производство, сбыт или пересылка наркотических средств, психотропных веществ или их аналогов, а также незаконные сбыт или пересылка растений, содержащих наркотические средства или психотропные вещества, либо их частей, содержащих наркотические средства или психотропные вещества». Подозреваемому избрана мера пресечения в виде заключения под стражу. <br> <br>#МВДРоссии #Петровка38 #полиция #новости #наркотики #ясенево	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
567	Наведение на цель модернизированного миномета 2С12А «Сани» расчетом артиллерийского подразделения Южного военного округа <br> <br>#МинобороныРоссии #ЮВО #Минометы #Сани	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
568	#БудниМЧС #МЧС #МЧСРОССИИ <br><br>Спасение рыбаков на Байкале. <br>Фото: Пресс-служба ГУ МЧС России по Иркутской области	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
569	#МЧС #МЧСРОССИИ <br><br>Сахалинские спасатели провели тренировку по принудительному спуску снежных лавин с применением мобильной противолавинной установки «Daisy Bell».<br><br>http://www.mchs.gov.ru/dop/info/smi/news/item/33061595/	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ce8e3cf7040067aa7	00014d91e8--603bd64ce8e3cf7040067aa7	63cac22a1b59face61b3aac0d7051f34	APPROVED	2021-02-28T17:43:40.903
									
560	#БудниМЧС <br><br>Хорошей недели! <br>Фото: Алевтина Шашкина	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
561	Океанографическое исследовательское судно ВМФ России «Адмирал Владимирский» совершит экспедицию в Индийский океан <br> <br>Поход, который пройдет под эгидой Межправительственной океанографической комиссией ЮНЕСКО, продлится около 6 месяцев. Его цель - гидрометеорологические наблюдения и работы для корректирования морских навигационных карт. <br> <br>Маршрут судна пролегает через Балтийское, Северное, Средиземное и Красное моря. #Минобороны #ВМФ #Океанография #Экспедиция #ЮНЕСКО	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
562	Новости из Петербурга! Сегодня, в день векового юбилея поднятия Андреевского флага на борту ледокола «Красин», Почта России проведет церемонию торжественного гашения почтовой марки, посвященной легендарному арктическому ледоколу. Много лет «Красин» был самым мощным арктическим ледоколом в мире, а также знаменит своими спасательными операциями.<br><br>На марке изображен ледокол на фоне северного сияния. Номинал марки - 24 рубля, а тираж - 406 тысяч экземпляров. В церемонии торжественного гашения примут участие заместитель директора по операционному управлению макрорегиона Северо-Запад Почты России Сергей Пилькевич, генеральный директор Музея Мирового океана Светлана Сивкова, директор филиала Музея Мирового океана «Ледокол «Красин» Николай Буров и капитан НИС «Красин» (1972 – 1975) Ростислав Гайдовский.<br><br>Оттиск гашения первого дня можно поставить на главпочтамтах Москвы и Санкт-Петербурга, успейте и вы!<br><br>Полный текст новости: https://www.pochta.ru/news-list/item/827096023<br><br>#ПочтаРоссии #марки #филателия	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
563	#БудниМЧС<br><br>Вертолет КА-32 в аэропорту «Южный» в городе Ростов-на-Дону<br>Фото: Марина Лысцева	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
564	Обучение курсантов вождению автомобилей «КамАЗ» при помощи современных компьютерных тренажеров-симуляторов <br><br>#Минобороны #Курсанты #Образование	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
565	Немецкая художница и блогер Марион Бокельман создала проект под названием «Почтовые люди». Это целая серия открыток, на которых объединены марки с портретами и коллаж на самой карточке. Марион подбирает подходящую марку, представляет, как будет выглядеть конечный результат, рисует открытку и на место головы приклеивает марку. В своем блоге она призывает подписчиков присоединяться к проекту и обмениваться тематическими карточками.<br><br>#почтавискусстве #марки #октрытка #сделайсам #DIY	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
566	В районе Ясенево сотрудники полиции изъяли около 4,5 кг гашиша <br> <br>«В ходе проверки оперативной информации сотрудниками уголовного розыска ОМВД России по району Ясенево совместно с сотрудниками ГУНК МВД России на улице Рокотова задержан мужчина, подозреваемый в приготовлении к сбыту наркотических веществ», – сообщил начальник Управления информации и общественных связей ГУ МВД России по г. Москве Александр Князев. <br> <br>В ходе личного досмотра у 31-летнего уроженца Алтайского края было обнаружено несколько плиток спрессованного вещества растительного происхождения. Исследованием установлено, что данное вещество является наркотическим – гашиш, общей массой свыше 420 граммов. <br> <br>В ходе обыска в квартире задержанного, расположенной на Литовском бульваре, полицейские обнаружили и изъяли большое количество плиток спрессованного вещества растительного происхождения. Установлено, что изъятый материал также является гашишем общей массой около 4 килограммов. <br> <br>Следствием ОМВД России по району Ясенево возбуждено уголовное дело по признакам преступления, предусмотренного ст. 30 УК РФ «Приготовление к преступлению или покушение на преступление» и ст. 228.1 УК РФ «Незаконные производство, сбыт или пересылка наркотических средств, психотропных веществ или их аналогов, а также незаконные сбыт или пересылка растений, содержащих наркотические средства или психотропные вещества, либо их частей, содержащих наркотические средства или психотропные вещества». Подозреваемому избрана мера пресечения в виде заключения под стражу. <br> <br>#МВДРоссии #Петровка38 #полиция #новости #наркотики #ясенево	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
567	Наведение на цель модернизированного миномета 2С12А «Сани» расчетом артиллерийского подразделения Южного военного округа <br> <br>#МинобороныРоссии #ЮВО #Минометы #Сани	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
568	#БудниМЧС #МЧС #МЧСРОССИИ <br><br>Спасение рыбаков на Байкале. <br>Фото: Пресс-служба ГУ МЧС России по Иркутской области	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
569	#МЧС #МЧСРОССИИ <br><br>Сахалинские спасатели провели тренировку по принудительному спуску снежных лавин с применением мобильной противолавинной установки «Daisy Bell».<br><br>http://www.mchs.gov.ru/dop/info/smi/news/item/33061595/	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64d7d73695f7489fcb2	00014d91e8--603bd64d7d73695f7489fcb2	9c1a330d5915983fb0d6776f29fc8bfe	APPROVED	2021-02-28T17:43:41.816
									
1160	Если у вас нет времени на посещение почтового отделения, а письмо, посылку или бандероль отправить необходимо, воспользуйтесь услугами почтового курьера. Вызовите нашего сотрудника, оставив заявку на сайте в разделе https://www.pochta.ru/courier. Вам перезвонят по указанному телефону и согласуют время визита курьера. Он сам упакует посылку, заполнит бланки в вашем присутствии, примет оплату и выдаст чек с трек-номером. Обратите внимание, что тарифы на такую пересылку отличаются от обычных.<br><br>#важно_знать #важно_знать_ПочтаРоссии #услугипочты #ПочтаРоссии	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1161	Министром обороны Сергеем Шойгу по дипломатическим каналам направлено разъяснение специальному представителю генсекретаря ООН по Сирии Стаффану Де Мистуре о комплексе мероприятий, проводимых по поручению Президента России российским Центром примирения враждующих сторон. <br> <br>Спецпредставителю генерального секретаря ООН доведено, что «выполняя решение резолюции Совета Безопасности ООН 2401, по поручению Президента Российской Федерации, в целях немедленного спасения мирного населения российским Центром по примирению совместно с сирийскими властями принято решение о проведении мероприятий по обеспечению выхода мирных жителей, эвакуации больных и раненых из Восточной Гуты». <br> <br>Для этого, отмечает Сергей Шойгу, «ежедневно, начиная с 27 февраля, в период с 9 до 14 часов в районах н.п. Дума и Арбил вводятся «гуманитарные паузы». На это время сирийские правительственные войска прекратят нанесение ударов по террористам». <br> <br>«Для пропуска мирных жителей при содействии Сирийского общества Красного Полумесяца подготовлен гуманитарный коридор с выходом в районе н.п. Мухайям аль-Вафедин». <br> <br>Для оповещения граждан распространяются листовки с указанием маршрутов выхода из анклава и порядка пересечения пропускных пунктов правительственных войск, а также организовано звуковещание и рассылка СМС-сообщений. <br> <br>В послании С.Де Мистуры Сергеем Шойгу особо подчеркивается, что «одновременно предлагается открыть гуманитарные коридоры из Эт-Танфа и Рукбана, а также создать международную комиссию для оценки гуманитарной ситуации в Ракке». <br> <br>#Минобороны #Сирия #Шойгу	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1162	Уважаемые коллеги! <br>Просим Вас поддержать в голосовании автомобиль советской милиции на международном фестивале автотюнинг«Байкалмоторшоу 2016» в Иркутске. <br><br>Среди пользователей сайта Дром.ру проходит голосование на лучшее транспортное средство. Наша «Волга» 1969 года выпуска отреставрирована силами сотрудников  Госавтоинспекции Иркутска и была своего рода визитной карточкой милиционеров советской эпохи.<br><br>http://www.drom.ru/bmsh/2016/ticket/1032/<br><br>#полиция #байкалмоторшоу #байкалмоторшоу2016 #полицейский #гибдд #волга #ретроавтомобиль #гаи #police #russia #russianpolice #россия #иркутск	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1163	#ДетиГерои #МЧС #МЧСРОССИИ <br><br>Это случилось в июне, в разгар жарких летних дней, в Усть-Коксе. Дети купались в заводи реки Катунь. Девятилетний Вадим не умел плавать, поэтому бродил на мелководье. Через какое-то время ребёнок поскользнулся и упал в воду. <br><br>Сергей Рехтин, оказавшийся поблизости, сумел предотвратить трагедию и события того дня до сих пор помнит в деталях. <br>«Мы сидели возле костра, слышу – шлепок. Скатился – там же покато, – кричат: «Помогите!» Обернулся, вижу – тонет, долго думать не стал – нырнул за ним, вытащил».	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1164	Изучение воинских званий и знаков различия в армиях разных стран на занятиях по английскому языку в Оренбургском президентском кадетском училище	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1165	Расчеты ОТРК «Искандер-М» ракетного соединения Западного военного округа в Ленинградской области выполнили электронные пуски ракет по наиболее удаленным объектам условного противника <br> <br>Операторы беспилотных летательных аппаратов, оснащенных современными цифровыми средствами визуализации и передачи данных, также отработали поиск и разведку условных целей по заданным координатам. <br> <br>Аппараты-разведчики в режиме реального времени передали сигнал в пункт управления и контроля на полигоне, а также в центр боевого управления ЗВО, с которого осуществлялось общее руководство ракетными пусками. По оценке руководителей тренировки, все учебные цели, имитировавшие скопление бронетехники и командный пункт условного противника на удалении до 100 км от стартовых позиций, были поражены. <br> <br>#Минобороны #ИскандерМ #ЗВО #БоеваяПодготовка	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1166	#ИсторияМЧС <br><br>Июль 2006 <br>Операция по эвакуации граждан России и подданных стран СНГ из зоны военного конфликта (Ливан). <br><br>На первом этапе, с 19 по 22 июля, 11 спецрейсами МЧС России в г. Москву были доставлены более 1400 человек – граждане России, стран СНГ и прибалтийских государств. 25 июля двумя самолетами МЧС из Латакии в Москву были доставлены 216 человек. Еще 120 человек были эвакуированы с Кипра. В ходе двух этапов эвакуации самолетами МЧС России были доставлены в г. Москву в общей сложности 1701 человек, в том числе 555 детей. <br><br>Психологическое сопровождение эвакуации осуществляли специалисты Центра экстренной психологической помощи МЧС России.	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1167	Сегодня замечательный день – Международный день друзей! <br>Сотрудники Почта Банка и Почты России не только трудятся бок о бок, но и дружат между собой. Фотография из солнечного Ростова-на-Дону, где сегодня состоялось открытие 540 клиентского центра в отделении [club49069650|Почты России] - яркое тому подтверждение😊 #ПочтаБанк #Россия #фотоПБ	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1168	Остров Флореана входит в состав Галапагосских островов. На его территории функционирует одно из самых необычных почтовых отделений. Прямо на песке, без каких-либо построенных укрытий, располагается бочка, выполняющая роль почтового ящика. Она появилась почти 200 лет назад – внутри оставляли свои письма моряки. Корабли, выполнившие свою миссию и следующие домой, останавливались у островов, чтобы пополнить запасы пресной воды, и экипажи забирали письма с собой, чтобы отправить их из ближайшего почтового отделения. <br><br>Невероятно, но традиция жива и сейчас. Туристы оставляют в бочке подписанные открытки. Следующая партия посетителей достает карточки из бочки разбирает их по принципу, кому удобнее и ближе отправить чужую открытку из своей страны. Представляете, как волнительно получить такую открытку или быть причастным к её доставке? Это маленькое волшебство позволяет продлить нереальные ощущения после отпуска.<br><br>Источник фото: http://capi4ca.livejournal.com/	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
1169	Будущие офицеры-танкисты - любимым женщинам (г. Казань) #ВамЛюбимые #8Марта	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64dcf91f3248548028f	00014d91e8--603bd64dcf91f3248548028f	02db65526f04216af50df06b2c43bea9	APPROVED	2021-02-28T17:43:41.941
									
1170	Новый год приближается! Мы поможем выбрать и доставить подарки вашим друзьям, родным и близким!<br><br>Сегодня мы запустили новогодний каталог, товары из которого можно заказать до 31 декабря: https://market.pochta.ru. Вы выбираете подарок, а мы доставляем его в любой уголок нашей страны по единому тарифу – 229 рублей, независимо от веса посылки и региона ее получателя.<br><br>Среди 300 товаров каталога обязательно найдется подарок для любого человека, ведь мы подготовили: яркие развивающие игрушки, детские книги и домашние энциклопедии с советами, уютный домашний текстиль, изящную бижутерию, инструменты и мелкую бытовую технику, тематические наборы марок и многое другое.<br><br>Изюминкой новогодней коллекции товаров стала, конечно же, открытка с поздравлением от Деда Мороза – ее можно заказать как совместно с другими товарами, так и отдельно. Специально для создания открытки был изготовлен ее вязаный прототип, поэтому она получилась такой «теплой» и душевной. <br><br>Стоимость открытки с доставкой по всей стране составит 149 рублей.<br>Заказать подарки для всей семьи можно как на сайте, так и по бесплатному телефону 8-800-775-2-555 или в одном из отделений Почты России через печатный каталог, включив в заявку до 5 товаров. Оплатить заказ можно через сервис Яндекс.Деньги или наличными (при оформлении заказа в почтовом отделении или при получении – наложенным платежом). Каждому заказу будет присвоен уникальный номер, по которому его можно отследить на сайте market.pochta.ru.<br><br>#ПочтаРоссии #НовыйГод #подаркиблизким #каталогподарков	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ddc3e427f2b491eee	00014d91e8--603bd64ddc3e427f2b491eee	f2ca3d107543223122d74437faf968dd	APPROVED	2021-02-28T17:43:41.478
1171	#ТехникаМЧС #МЧС #МЧСРОССИИ <br><br>Многофункциональный робототехнический комплекс пожаротушения среднего класса «Ель-4»	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ddc3e427f2b491eee	00014d91e8--603bd64ddc3e427f2b491eee	f2ca3d107543223122d74437faf968dd	APPROVED	2021-02-28T17:43:41.478
1172	Как отправить почтовый перевод<br>Почтовый перевод - одна из самых востребованных услуг Почты России, которая доступна в любом почтовом отделении. Сегодня мы расскажем вам об основных правилах оформления почтового перевода.<br>1. В почтовом отделении вы можете найти бланк почтового перевода для указания необходимых для проведения финансовой операции сведений. Бланк имеет две стороны, но для отправки перевода вам необходимо заполнить только лицевую сторону.<br>2. Ознакомьтесь с образцом заполнения бланка, если не уверены в возможности правильного заполнения. В верхней части укажите точную сумму перевода, ФИО и точный адрес лица, которому он предназначен. Для отправления юридическому лицу вам понадобится указать его название, банковские реквизиты (ИНН, расчетный счет, наименование банка, БИК и корреспондентский счет) и почтовый адрес. Далее напишите собственные реквизиты, а в нижней части бланка ваши паспортные данные.<br>3. Передайте заполненный бланк оператору вместе с наличными, подлежащими отправке. Оплатите комиссионный сбор за предоставление финансовой услуги. Возьмите у оператора чек, подтверждающий факт передачи денежных средств и приема к исполнению вашего заказа. Этот чек сохраните до подтверждения получения отправления адресатом. Он станет доказательством при разрешении спорных вопросов, связанных с выполнением финансовой операции.	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd64ddc3e427f2b491eee	00014d91e8--603bd64ddc3e427f2b491eee	f2ca3d107543223122d74437faf968dd	APPROVED	2021-02-28T17:43:41.478
