,product_rk,store_location_rk,period_start_dt,demand,PROMO1_FLAG,PROMO2_FLAG,PRICE_REGULAR,PRICE_AFTER_DISC,NUM_CONSULTANT,AUTORIZATION_FLAG
14304,40369,644,2018-04-02,7.0,0.0,0.0,500.0,500.0,0.0,1.0
14305,40370,644,2018-04-02,11.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14306,40372,644,2018-04-02,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14307,40373,644,2018-04-02,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14308,46272,644,2018-04-02,0.0,1.0,0.0,199.0,199.0,0.0,1.0
14309,96212,644,2018-04-02,3.0,1.0,0.0,51.857142857,51.857142857,0.0,1.0
14310,40369,644,2018-04-09,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14311,40370,644,2018-04-09,7.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14312,40372,644,2018-04-09,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14313,40373,644,2018-04-09,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14314,46272,644,2018-04-09,4.0,0.0,0.0,199.0,199.0,0.0,1.0
14315,96212,644,2018-04-09,4.0,0.0,0.0,49.0,49.0,0.0,1.0
14316,40369,644,2018-04-16,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14317,40370,644,2018-04-16,11.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14318,40372,644,2018-04-16,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14319,40373,644,2018-04-16,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14320,46272,644,2018-04-16,2.0,0.0,0.0,199.0,199.0,0.0,1.0
14321,96212,644,2018-04-16,5.0,0.0,0.0,49.0,49.0,0.0,1.0
14322,40369,644,2018-04-23,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14323,40370,644,2018-04-23,5.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14324,40372,644,2018-04-23,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14325,40373,644,2018-04-23,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14326,46272,644,2018-04-23,1.0,0.0,0.0,199.0,199.0,0.0,1.0
14327,96212,644,2018-04-23,0.0,0.0,0.0,49.0,49.0,0.0,1.0
14328,40369,644,2018-04-30,0.0,0.0,0.0,500.0,500.0,0.0,1.0
14329,40370,644,2018-04-30,11.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14330,40372,644,2018-04-30,2.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14331,40373,644,2018-04-30,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14332,46272,644,2018-04-30,3.0,1.0,0.0,199.0,199.0,0.0,1.0
14333,96212,644,2018-04-30,4.0,1.0,0.0,49.0,49.0,0.0,1.0
14334,40369,644,2018-05-07,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14335,40370,644,2018-05-07,5.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14336,40372,644,2018-05-07,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14337,40373,644,2018-05-07,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14338,46272,644,2018-05-07,1.0,1.0,0.0,199.0,199.0,0.0,1.0
14339,96212,644,2018-05-07,19.0,1.0,0.0,49.0,49.0,0.0,1.0
14340,40369,644,2018-05-14,12.0,0.0,0.0,500.0,500.0,0.0,1.0
14341,40370,644,2018-05-14,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14342,40372,644,2018-05-14,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14343,40373,644,2018-05-14,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14344,46272,644,2018-05-14,3.0,1.0,0.0,199.0,199.0,0.0,1.0
14345,96212,644,2018-05-14,3.0,1.0,0.0,49.0,49.0,0.0,1.0
14346,40369,644,2018-05-21,60.0,0.0,0.0,500.0,500.0,0.0,1.0
14347,40370,644,2018-05-21,19.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14348,40372,644,2018-05-21,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14349,40373,644,2018-05-21,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14350,46272,644,2018-05-21,4.0,1.0,0.0,199.0,199.0,0.0,1.0
14351,96212,644,2018-05-21,0.0,1.0,0.0,49.0,49.0,0.0,1.0
14352,40369,644,2018-05-28,5.0,0.0,0.0,500.0,500.0,0.0,1.0
14353,40370,644,2018-05-28,19.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14354,40372,644,2018-05-28,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14355,40373,644,2018-05-28,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14356,46272,644,2018-05-28,4.0,1.0,0.0,199.0,199.0,0.0,1.0
14357,96212,644,2018-05-28,5.3333330000000005,1.0,0.0,49.0,49.0,0.0,1.0
14358,40369,644,2018-06-04,7.0,0.0,0.0,500.0,500.0,0.0,1.0
14359,40370,644,2018-06-04,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14360,40372,644,2018-06-04,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14361,40373,644,2018-06-04,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14362,46272,644,2018-06-04,1.0,0.0,0.0,199.0,199.0,0.0,1.0
14363,96212,644,2018-06-04,3.0333330000000003,0.0,0.0,49.0,49.0,0.0,1.0
14364,40369,644,2018-06-11,6.0,0.0,0.0,500.0,500.0,0.0,1.0
14365,40370,644,2018-06-11,7.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14366,40372,644,2018-06-11,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14367,40373,644,2018-06-11,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14368,46272,644,2018-06-11,1.0,0.0,0.0,199.0,199.0,0.0,1.0
14369,96212,644,2018-06-11,3.0333330000000003,0.0,0.0,49.0,49.0,0.0,1.0
14370,40369,644,2018-06-18,14.0,0.0,0.0,500.0,500.0,0.0,1.0
14371,40370,644,2018-06-18,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14372,40372,644,2018-06-18,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14373,40373,644,2018-06-18,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14374,46272,644,2018-06-18,0.0,0.0,0.0,199.0,199.0,0.0,1.0
14375,96212,644,2018-06-18,2.3,0.0,0.0,49.0,49.0,0.0,1.0
14376,40369,644,2018-06-25,5.0,0.0,0.0,500.0,500.0,0.0,1.0
14377,40370,644,2018-06-25,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14378,40372,644,2018-06-25,2.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14379,40373,644,2018-06-25,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14380,46272,644,2018-06-25,1.0,0.0,0.0,199.0,199.0,0.0,1.0
14381,96212,644,2018-06-25,16.0,0.0,0.0,49.0,49.0,0.0,1.0
14382,40369,644,2018-07-02,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14383,40370,644,2018-07-02,6.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14384,40372,644,2018-07-02,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14385,40373,644,2018-07-02,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14386,46272,644,2018-07-02,5.0,0.0,0.0,199.0,199.0,0.0,1.0
14387,96212,644,2018-07-02,0.0,0.0,0.0,49.0,49.0,0.0,1.0
14388,40369,644,2018-07-09,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14389,40370,644,2018-07-09,11.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14390,40372,644,2018-07-09,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14391,40373,644,2018-07-09,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14392,46272,644,2018-07-09,1.0,0.0,0.0,199.0,199.0,0.0,1.0
14393,96212,644,2018-07-09,2.0,0.0,0.0,49.0,49.0,0.0,1.0
14394,40369,644,2018-07-16,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14395,40370,644,2018-07-16,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14396,40372,644,2018-07-16,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14397,40373,644,2018-07-16,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14398,46272,644,2018-07-16,0.0,0.0,0.0,199.0,199.0,0.0,1.0
14399,96212,644,2018-07-16,0.0,0.0,0.0,49.0,49.0,0.0,1.0
14400,40369,644,2018-07-23,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14401,40370,644,2018-07-23,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14402,40372,644,2018-07-23,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14403,40373,644,2018-07-23,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14404,46272,644,2018-07-23,3.0,0.0,0.0,199.0,199.0,0.0,1.0
14405,96212,644,2018-07-23,0.0,0.0,0.0,49.0,49.0,0.0,1.0
14406,40369,644,2018-07-30,4.0,0.0,0.0,500.0,500.0,0.0,1.0
14407,40370,644,2018-07-30,18.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14408,40372,644,2018-07-30,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14409,40373,644,2018-07-30,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14410,46272,644,2018-07-30,6.0,1.0,0.0,184.71428571,184.71428571,0.0,1.0
14411,96212,644,2018-07-30,9.0,1.0,0.0,49.0,49.0,0.0,1.0
14412,40369,644,2018-08-06,6.0,0.0,0.0,500.0,500.0,0.0,1.0
14413,40370,644,2018-08-06,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14414,40372,644,2018-08-06,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14415,40373,644,2018-08-06,7.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14416,46272,644,2018-08-06,16.0,1.0,0.0,99.0,99.0,0.0,1.0
14417,96212,644,2018-08-06,1.0,1.0,0.0,49.0,49.0,0.0,1.0
14418,40369,644,2018-08-13,5.0,0.0,0.0,500.0,500.0,0.0,1.0
14419,40370,644,2018-08-13,4.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14420,40372,644,2018-08-13,1.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14421,40373,644,2018-08-13,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14422,46272,644,2018-08-13,11.0,1.0,0.0,99.0,99.0,0.0,1.0
14423,96212,644,2018-08-13,1.0,1.0,0.0,49.0,49.0,0.0,1.0
14424,40369,644,2018-08-20,7.0,0.0,0.0,500.0,500.0,0.0,1.0
14425,40370,644,2018-08-20,5.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14426,40372,644,2018-08-20,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14427,40373,644,2018-08-20,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14428,46272,644,2018-08-20,11.0,1.0,0.0,99.0,99.0,0.0,1.0
14429,96212,644,2018-08-20,3.0,1.0,0.0,49.0,49.0,0.0,1.0
14430,40369,644,2018-08-27,0.0,0.0,0.0,500.0,500.0,0.0,1.0
14431,40370,644,2018-08-27,7.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14432,40372,644,2018-08-27,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14433,40373,644,2018-08-27,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14434,46272,644,2018-08-27,6.0,1.0,0.0,99.0,99.0,0.0,1.0
14435,96212,644,2018-08-27,5.0,1.0,0.0,49.0,49.0,0.0,1.0
14436,40369,644,2018-09-03,8.0,0.0,0.0,500.0,500.0,0.0,1.0
14437,40370,644,2018-09-03,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14438,40372,644,2018-09-03,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14439,40373,644,2018-09-03,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14440,46272,644,2018-09-03,1.0,2.0,0.0,141.85714286,141.85714286,0.0,1.0
14441,96212,644,2018-09-03,7.0,2.0,0.0,91.85714285700001,84.714285714,0.0,1.0
14442,40369,644,2018-09-10,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14443,40370,644,2018-09-10,12.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14444,40372,644,2018-09-10,2.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14445,40373,644,2018-09-10,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14446,46272,644,2018-09-10,0.0,1.0,0.0,199.0,199.0,0.0,1.0
14447,96212,644,2018-09-10,6.0,1.0,0.0,99.0,44.785714286,0.0,1.0
14448,40369,644,2018-09-17,9.0,0.0,0.0,500.0,500.0,0.0,1.0
14449,40370,644,2018-09-17,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14450,40372,644,2018-09-17,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14451,40373,644,2018-09-17,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14452,46272,644,2018-09-17,0.0,1.0,0.0,199.0,199.0,0.0,1.0
14453,96212,644,2018-09-17,6.0,1.0,0.0,99.0,70.714285714,0.0,1.0
14454,40369,644,2018-09-24,13.0,0.0,0.0,500.0,500.0,0.0,1.0
14455,40370,644,2018-09-24,13.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14456,40372,644,2018-09-24,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14457,40373,644,2018-09-24,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14458,46272,644,2018-09-24,0.0,1.0,0.0,199.0,199.0,0.0,1.0
14459,96212,644,2018-09-24,4.0,1.0,0.0,99.0,77.785714286,0.0,1.0
14460,40369,644,2018-10-01,9.0,0.0,0.0,500.0,500.0,0.0,1.0
14461,40370,644,2018-10-01,24.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14462,40372,644,2018-10-01,12.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14463,40373,644,2018-10-01,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14464,46272,644,2018-10-01,2.0,1.0,0.0,199.0,99.5,0.0,1.0
14465,96212,644,2018-10-01,3.0,1.0,0.0,99.0,91.928571429,0.0,1.0
14466,40369,644,2018-10-08,6.0,0.0,0.0,500.0,500.0,0.0,1.0
14467,40370,644,2018-10-08,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14468,40372,644,2018-10-08,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14469,40373,644,2018-10-08,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14470,46272,644,2018-10-08,8.0,0.0,0.0,127.57142857,99.14285714299999,0.0,1.0
14471,96212,644,2018-10-08,1.0,0.0,0.0,70.428571429,70.428571429,0.0,1.0
14472,40369,644,2018-10-15,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14473,40370,644,2018-10-15,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14474,40372,644,2018-10-15,2.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14475,40373,644,2018-10-15,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14476,46272,644,2018-10-15,4.0,0.0,0.0,99.0,99.0,0.0,1.0
14477,96212,644,2018-10-15,0.0,0.0,0.0,49.0,49.0,0.0,1.0
14478,40369,644,2018-10-22,15.0,0.0,0.0,500.0,500.0,0.0,1.0
14479,40370,644,2018-10-22,5.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14480,40372,644,2018-10-22,7.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14481,40373,644,2018-10-22,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14482,46272,644,2018-10-22,0.0,1.0,0.0,99.0,99.0,0.0,1.0
14483,96212,644,2018-10-22,0.0,1.0,0.0,49.0,49.0,0.0,1.0
14484,40369,644,2018-10-29,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14485,40370,644,2018-10-29,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14486,40372,644,2018-10-29,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14487,40373,644,2018-10-29,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14488,46272,644,2018-10-29,2.0,2.0,0.0,184.71428571,99.428571429,0.0,1.0
14489,96212,644,2018-10-29,0.0,1.0,0.0,49.0,49.0,0.0,1.0
14490,40369,644,2018-11-05,3.0,0.0,0.0,500.0,500.0,0.0,1.0
14491,40370,644,2018-11-05,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14492,40372,644,2018-11-05,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14493,40373,644,2018-11-05,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14494,46272,644,2018-11-05,4.0,1.0,0.0,250.42857143,99.214285714,0.0,1.0
14495,96212,644,2018-11-05,1.0,0.0,0.0,77.571428571,49.0,0.0,1.0
14496,40369,644,2018-11-12,4.0,0.0,0.0,500.0,500.0,0.0,1.0
14497,40370,644,2018-11-12,20.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14498,40372,644,2018-11-12,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14499,40373,644,2018-11-12,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14500,46272,644,2018-11-12,7.0,2.0,0.0,276.14285714,99.071428571,0.0,1.0
14501,96212,644,2018-11-12,1.0,1.0,0.0,149.0,49.0,0.0,1.0
14502,40369,644,2018-11-19,7.0,0.0,0.0,500.0,500.0,0.0,1.0
14503,40370,644,2018-11-19,7.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14504,40372,644,2018-11-19,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14505,40373,644,2018-11-19,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14506,46272,644,2018-11-19,6.0,2.0,0.0,199.0,99.5,0.0,1.0
14507,96212,644,2018-11-19,2.0,2.0,0.0,98.85714285700001,91.85714285700001,0.0,1.0
14508,40369,644,2018-11-26,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14509,40370,644,2018-11-26,13.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14510,40372,644,2018-11-26,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14511,40373,644,2018-11-26,7.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14512,46272,644,2018-11-26,0.0,1.0,0.0,199.0,99.5,0.0,1.0
14513,96212,644,2018-11-26,4.0,1.0,0.0,98.0,49.0,0.0,1.0
14514,40369,644,2018-12-03,6.0,0.0,0.0,500.0,500.0,0.0,1.0
14515,40370,644,2018-12-03,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14516,40372,644,2018-12-03,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14517,40373,644,2018-12-03,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14518,46272,644,2018-12-03,6.0,2.0,0.0,198.57142857,99.285714286,0.0,1.0
14519,96212,644,2018-12-03,0.0,2.0,0.0,98.0,49.0,0.0,1.0
14520,40369,644,2018-12-10,12.0,0.0,0.0,500.0,500.0,0.0,1.0
14521,40370,644,2018-12-10,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14522,40372,644,2018-12-10,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14523,40373,644,2018-12-10,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14524,46272,644,2018-12-10,0.0,1.0,0.0,199.0,99.5,0.0,1.0
14525,96212,644,2018-12-10,0.0,1.0,0.0,98.0,49.0,0.0,1.0
14526,40369,644,2018-12-17,21.0,0.0,0.0,500.0,500.0,0.0,1.0
14527,40370,644,2018-12-17,19.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14528,40372,644,2018-12-17,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14529,40373,644,2018-12-17,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14530,46272,644,2018-12-17,10.0,2.0,0.0,310.42857143,98.814285714,0.0,1.0
14531,96212,644,2018-12-17,1.0,2.0,0.0,98.571428571,49.285714286,0.0,1.0
14532,40369,644,2018-12-24,34.0,0.0,0.0,500.0,500.0,0.0,1.0
14533,40370,644,2018-12-24,40.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14534,40372,644,2018-12-24,20.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14535,40373,644,2018-12-24,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14536,46272,644,2018-12-24,7.0,1.0,0.0,329.0,98.7,0.0,1.0
14537,96212,644,2018-12-24,9.0,1.0,0.0,99.0,49.5,0.0,1.0
14538,40369,644,2018-12-31,36.803278999999996,0.0,0.0,500.0,500.0,0.0,1.0
14539,40370,644,2018-12-31,84.448087,0.0,0.0,1000.0,1000.0,0.0,1.0
14540,40372,644,2018-12-31,27.715846999999997,0.0,0.0,2000.0,2000.0,0.0,1.0
14541,40373,644,2018-12-31,19.592685999999997,0.0,0.0,3000.0,3000.0,0.0,1.0
14542,46272,644,2018-12-31,7.6,2.0,0.0,329.0,98.7,0.0,1.0
14543,96212,644,2018-12-31,17.233333,2.0,0.0,99.0,49.5,0.0,1.0
14544,40369,644,2019-01-07,5.0,0.0,0.0,500.0,500.0,0.0,1.0
14545,40370,644,2019-01-07,14.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14546,40372,644,2019-01-07,1.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14547,40373,644,2019-01-07,2.639344,0.0,0.0,3000.0,3000.0,0.0,1.0
14548,46272,644,2019-01-07,0.0,1.0,0.0,329.0,98.7,0.0,1.0
14549,96212,644,2019-01-07,8.0,1.0,0.0,99.0,49.5,0.0,1.0
14550,40369,644,2019-01-14,4.0,0.0,0.0,500.0,500.0,0.0,1.0
14551,40370,644,2019-01-14,17.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14552,40372,644,2019-01-14,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14553,40373,644,2019-01-14,2.377049,0.0,0.0,3000.0,3000.0,0.0,1.0
14554,46272,644,2019-01-14,3.0,1.0,0.0,307.57142857,134.98571429,0.0,1.0
14555,96212,644,2019-01-14,13.0,1.0,0.0,99.0,49.5,0.0,1.0
14556,40369,644,2019-01-21,17.0,0.0,0.0,500.0,500.0,0.0,1.0
14557,40370,644,2019-01-21,2.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14558,40372,644,2019-01-21,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14559,40373,644,2019-01-21,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14560,46272,644,2019-01-21,2.0,1.0,0.0,299.0,149.5,0.0,1.0
14561,96212,644,2019-01-21,9.0,1.0,0.0,99.0,49.5,0.0,1.0
14562,40369,644,2019-01-28,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14563,40370,644,2019-01-28,18.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14564,40372,644,2019-01-28,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14565,40373,644,2019-01-28,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14566,46272,644,2019-01-28,2.0,1.0,0.0,299.0,149.5,0.0,1.0
14567,96212,644,2019-01-28,8.833333,1.0,0.0,99.0,49.5,0.0,1.0
14568,40369,644,2019-02-04,3.0,0.0,0.0,500.0,500.0,0.0,1.0
14569,40370,644,2019-02-04,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14570,40372,644,2019-02-04,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14571,40373,644,2019-02-04,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14572,46272,644,2019-02-04,1.0,1.0,0.0,299.0,149.5,0.0,1.0
14573,96212,644,2019-02-04,8.166667,1.0,0.0,99.0,49.5,0.0,1.0
14574,40369,644,2019-02-11,4.0,0.0,0.0,500.0,500.0,0.0,1.0
14575,40370,644,2019-02-11,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14576,40372,644,2019-02-11,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14577,40373,644,2019-02-11,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14578,46272,644,2019-02-11,1.0,1.0,0.0,299.0,149.5,0.0,1.0
14579,96212,644,2019-02-11,6.946667,1.0,0.0,99.0,49.5,0.0,1.0
14580,40369,644,2019-02-18,1.0,0.0,0.0,500.0,500.0,0.0,1.0
14581,40370,644,2019-02-18,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14582,40372,644,2019-02-18,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14583,40373,644,2019-02-18,2.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14584,46272,644,2019-02-18,0.0,1.0,0.0,299.0,149.5,0.0,1.0
14585,96212,644,2019-02-18,3.8,1.0,0.0,99.0,49.5,0.0,1.0
14586,40369,644,2019-02-25,16.0,0.0,0.0,500.0,500.0,0.0,1.0
14587,40370,644,2019-02-25,32.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14588,40372,644,2019-02-25,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14589,40373,644,2019-02-25,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14590,46272,644,2019-02-25,2.0,1.0,0.0,299.0,149.5,0.0,1.0
14591,96212,644,2019-02-25,0.0,1.0,0.0,99.0,49.5,0.0,1.0
14592,40369,644,2019-03-04,187.0,0.0,0.0,500.0,500.0,0.0,1.0
14593,40370,644,2019-03-04,150.513514,0.0,0.0,1000.0,1000.0,0.0,1.0
14594,40372,644,2019-03-04,75.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14595,40373,644,2019-03-04,44.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14596,46272,644,2019-03-04,6.0,1.0,0.0,299.0,149.5,0.0,1.0
14597,96212,644,2019-03-04,7.0,1.0,0.0,99.0,69.3,0.0,1.0
14598,40369,644,2019-03-11,2.0,0.0,0.0,500.0,500.0,0.0,1.0
14599,40370,644,2019-03-11,30.685792,0.0,0.0,1000.0,1000.0,0.0,1.0
14600,40372,644,2019-03-11,8.035078,0.0,0.0,2000.0,2000.0,0.0,1.0
14601,40373,644,2019-03-11,5.19725,0.0,0.0,3000.0,3000.0,0.0,1.0
14602,46272,644,2019-03-11,4.0,1.0,0.0,299.0,234.92857143,0.0,1.0
14603,96212,644,2019-03-11,9.0,1.0,0.0,99.0,86.271428571,0.0,1.0
14604,40369,644,2019-03-18,28.0,0.0,0.0,500.0,500.0,0.0,1.0
14605,40370,644,2019-03-18,31.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14606,40372,644,2019-03-18,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14607,40373,644,2019-03-18,2.601093,0.0,0.0,3000.0,3000.0,0.0,1.0
14608,46272,644,2019-03-18,0.0,0.0,0.0,299.0,299.0,0.0,1.0
14609,96212,644,2019-03-18,4.0,0.0,0.0,99.0,99.0,0.0,1.0
14610,40369,644,2019-03-25,5.0,0.0,0.0,500.0,500.0,0.0,1.0
14611,40370,644,2019-03-25,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
14612,40372,644,2019-03-25,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
14613,40373,644,2019-03-25,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
14614,46272,644,2019-03-25,3.0,0.0,0.0,299.0,213.57142857,0.0,1.0
14615,96212,644,2019-03-25,0.0,0.0,0.0,99.0,99.0,0.0,1.0
14616,40369,644,2019-04-01,7.0,0.0,0.0,500.0,500.0,0.0,1.0
